code,stock_name,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sz.002250,联化科技,2024-10-31,2024-09-30,0.382691,0.617309,0.418934,3.831462,0.211754,12.019819,0.211754
sz.002251,ST步步高,2024-10-28,2024-09-30,0.095071,0.904929,0.263182,17.193367,-0.098309,-0.122346,-0.098090
sz.002252,上海莱士,2024-10-29,2024-09-30,0.272469,0.727531,0.763956,,0.081659,0.280459,0.081659
sz.002253,川大智胜,2024-10-26,2024-09-30,0.339129,0.660871,0.470931,-10.890244,-0.036120,,-0.036120
sz.002254,泰和新材,2024-10-29,2024-09-30,0.382673,0.617327,0.438041,,0.011139,0.337408,0.011139
sz.002255,海陆重工,2024-10-26,2024-09-30,0.722843,0.277157,0.523683,,0.275883,2.113772,0.275883
sz.002256,兆新股份,2024-10-31,2024-09-30,0.471092,0.528908,0.695673,-3.024253,-0.053578,,-0.053578
sz.002258,利尔化学,2024-10-31,2024-09-30,0.347679,0.652321,0.416882,6.347836,-0.055349,-1.612933,-0.055349
sz.002259,ST升达,2024-10-31,2024-09-30,0.342709,0.657291,0.187598,0.240217,0.145934,,0.145934
sz.002261,拓维信息,2024-10-17,2024-09-30,0.828189,0.171811,0.385836,1.183026,0.065582,65.092883,0.065582
sz.002262,恩华药业,2024-10-26,2024-09-30,0.729198,0.270802,0.818710,,0.219805,0.896369,0.219805
sz.002263,大东南,2024-10-31,2024-09-30,0.544936,0.455064,0.908706,,0.010954,,0.010954
sz.002264,新华都,2024-10-25,2024-09-30,0.908061,0.091939,0.505165,,0.000956,0.013945,0.000956
sz.002265,建设工业,2024-10-28,2024-09-30,0.633727,0.366273,0.401297,111.241113,-0.240670,-3.792864,-0.240670
sz.002266,浙富控股,2024-10-31,2024-09-30,0.638908,0.361092,0.350248,11.916386,0.013529,0.261552,0.013529
sz.002267,陕天然气,2024-10-28,2024-09-30,0.113377,0.886623,0.460402,12.311267,0.124819,1.416185,0.124819
sz.002268,电科网安,2024-10-30,2024-09-30,0.693793,0.306207,0.696323,,-0.945491,,-0.945491
sz.002269,美邦服饰,2024-10-29,2024-09-30,0.442227,0.557773,0.188344,3.651308,-0.475867,-4.821705,-0.475867
sz.002270,华明装备,2024-10-23,2024-09-30,0.654053,0.345947,0.615367,,0.324385,1.104655,0.324385
sz.002271,东方雨虹,2024-10-29,2024-09-30,0.557268,0.442732,0.469020,11.964675,-0.022689,-0.390389,-0.022689
sz.002272,川润股份,2024-10-31,2024-09-30,0.659244,0.340756,0.323280,0.203947,-0.142481,,-0.142481
sz.002273,水晶光电,2024-10-29,2024-09-30,0.378657,0.621343,0.722017,,0.295134,1.581099,0.295134
sz.002274,华昌化工,2024-10-25,2024-09-30,0.378242,0.621758,0.704903,282.433951,0.050462,0.607463,0.050462
sz.002275,桂林三金,2024-10-30,2024-09-30,0.576019,0.423981,0.697571,,0.148461,0.609037,0.148461
sz.002276,万马股份,2024-10-21,2024-09-30,0.784297,0.215703,0.333591,4.228354,-0.003949,-0.200299,-0.003949
sz.002277,友阿股份,2024-10-31,2024-09-30,0.218154,0.781846,0.349627,1.361159,0.154774,1.522881,0.153081
sz.002278,神开股份,2024-10-26,2024-09-30,0.727011,0.272989,0.529475,10.019594,-0.053868,-0.899479,-0.053868
sz.002279,久其软件,2024-10-31,2024-09-30,0.638893,0.361107,0.482796,,-0.167562,,-0.167562
sz.002281,光迅科技,2024-10-30,2024-09-30,0.776890,0.223110,0.611849,,-0.187696,-2.226103,-0.187696
sz.002282,博深股份,2024-10-29,2024-09-30,0.494204,0.505796,0.551540,25.577194,0.023936,0.181270,0.023936
sz.002283,天润工业,2024-10-26,2024-09-30,0.599847,0.400153,0.664170,,0.185790,1.924214,0.185790
sz.002284,亚太股份,2024-10-26,2024-09-30,0.711461,0.288539,0.397846,,0.211289,4.037887,0.211289
sz.002285,世联行,2024-10-29,2024-09-30,0.578574,0.421426,0.520168,,-0.057154,,-0.057154
sz.002286,保龄宝,2024-10-30,2024-09-30,0.319702,0.680298,0.704039,30.256653,0.053086,0.962985,0.053086
sz.002287,奇正藏药,2024-10-30,2024-09-30,0.659451,0.340549,0.534013,11.398990,0.157103,0.586296,0.157103
sz.002289,ST宇顺,2024-10-31,2024-09-30,0.354702,0.645298,0.582844,-55.639334,-0.111557,,-0.111557
sz.002290,禾盛新材,2024-10-25,2024-09-30,0.802992,0.197008,0.416874,138.908927,0.097545,2.141320,0.097545
sz.002291,遥望科技,2024-10-31,2024-09-30,0.395669,0.604331,0.299570,-9.475874,0.022935,,0.022935
sz.002292,奥飞娱乐,2024-10-31,2024-09-30,0.339713,0.660287,0.328218,9.262712,0.087355,2.555271,0.087355
sz.002293,罗莱生活,2024-10-29,2024-09-30,0.577905,0.422095,0.510774,,0.129164,1.581146,0.129164
sz.002294,信立泰,2024-10-22,2024-09-30,0.367527,0.632473,0.537235,,0.284536,1.667504,0.284536
sz.002295,精艺股份,2024-10-31,2024-09-30,0.759834,0.240166,0.630386,3.226330,-0.036279,-3.236864,-0.036279
sz.002296,辉煌科技,2024-10-30,2024-09-30,0.589406,0.410594,0.692669,,0.208138,0.734448,0.208138
sz.002297,博云新材,2024-10-29,2024-09-30,0.529360,0.470640,0.598689,-5.103994,0.034719,,0.034719
sz.002298,中电兴发,2024-10-26,2024-09-30,0.608114,0.391886,0.231730,-21.016970,0.067866,,0.067866
sz.002299,圣农发展,2024-10-26,2024-09-30,0.291299,0.708701,0.448676,4.151553,0.162867,6.090340,0.162867
sz.002300,太阳电缆,2024-10-30,2024-09-30,0.614089,0.385911,0.221641,4.503028,-0.025613,-2.598380,-0.025613
sz.002301,齐心集团,2024-10-31,2024-09-30,0.878260,0.121740,0.306515,,0.025172,1.417176,0.025172
sz.002302,西部建设,2024-10-22,2024-09-30,0.847989,0.152011,0.242316,1.941826,-0.063395,-15.777048,-0.063395
sz.002303,美盈森,2024-10-25,2024-09-30,0.480136,0.519864,0.572795,,0.124515,1.647495,0.124515
sz.002304,洋河股份,2024-10-31,2024-09-30,0.727223,0.272777,0.781034,,0.125681,0.403276,0.125681
sz.002305,南国置业,2024-10-26,2024-09-30,0.642781,0.357219,-0.007046,0.274918,-0.572670,,-0.572670
sz.002306,中科云网,2024-10-31,2024-09-30,0.225804,0.774196,-0.078364,-18.115121,-0.298408,,-0.298408
sz.002307,北新路桥,2024-10-25,2024-09-30,0.256766,0.743234,-0.569387,1.041523,-0.196328,,-0.196328
sz.002309,*ST中利,2024-10-29,2024-09-30,0.393486,0.606514,-0.194063,-1.196284,0.012064,,0.012064
sz.002310,*ST东园,2024-10-31,2024-09-30,0.461819,0.538181,-0.113152,-2.031617,0.036024,,0.036024
sz.002311,海大集团,2024-10-19,2024-09-30,0.530907,0.469093,0.357426,14.532592,0.092079,2.061517,0.092079
sz.002312,川发龙蟒,2024-10-26,2024-09-30,0.336618,0.663382,0.364742,10.345087,0.064554,0.918087,0.064554
sz.002313,日海智能,2024-10-31,2024-09-30,0.664583,0.335417,-0.183834,-0.116694,-0.037186,,-0.037186
sz.002314,南山控股,2024-10-31,2024-09-30,0.516713,0.483287,0.044012,0.628643,-0.257419,,-0.257419
sz.002315,焦点科技,2024-10-31,2024-09-30,0.360129,0.639871,0.615142,,0.226784,0.781205,0.225676
sz.002316,ST亚联,2024-10-31,2024-09-30,0.839046,0.160954,0.044906,257.624725,-0.131554,-3.018507,-0.131554
sz.002317,众生药业,2024-10-29,2024-09-30,0.560237,0.439763,0.527529,29.844407,0.157472,2.210717,0.157472
sz.002318,久立特材,2024-10-31,2024-09-30,0.676251,0.323749,0.514342,,0.051815,0.344785,0.051815
sz.002319,乐通股份,2024-10-31,2024-09-30,0.451686,0.548314,0.070528,-1.094293,0.033001,,0.033001
sz.002320,海峡股份,2024-10-31,2024-09-30,0.287852,0.712148,0.492860,431.162679,0.341251,1.263225,0.341251
sz.002321,华英农业,2024-10-31,2024-09-30,0.556930,0.443070,0.168382,2.628315,0.035774,1.606275,0.035774
sz.002322,理工能科,2024-10-25,2024-09-30,0.360845,0.639155,0.480326,,0.233299,0.764420,0.232622
sz.002323,雅博股份,2024-10-31,2024-09-30,0.825130,0.174870,0.485018,-9.077376,-0.744951,,-0.744951
sz.002324,普利特,2024-10-28,2024-09-30,0.613371,0.386629,0.290708,3.678855,0.039557,1.205658,0.039557
sz.002326,永太科技,2024-10-31,2024-09-30,0.345395,0.654605,0.137752,0.105608,-0.017870,,-0.017870
sz.002327,富安娜,2024-10-26,2024-09-30,0.530475,0.469525,0.761791,,-0.020225,-0.130169,-0.020225
sz.002328,新朋股份,2024-10-28,2024-09-30,0.574384,0.425616,0.517098,,0.138847,2.340324,0.138847
sz.002329,皇氏集团,2024-10-31,2024-09-30,0.441093,0.558907,0.275675,0.793984,0.079489,,0.079489
sz.002330,得利斯,2024-10-31,2024-09-30,0.513468,0.486532,0.634371,1.203492,-0.021782,-13.593510,-0.021782
sz.002331,皖通科技,2024-10-31,2024-09-30,0.787829,0.212171,0.506593,-2.749461,-0.270481,,-0.270481
sz.002332,仙琚制药,2024-10-26,2024-09-30,0.463053,0.536947,0.754783,,0.067169,0.400640,0.067169
sz.002333,罗普斯金,2024-10-29,2024-09-30,0.664280,0.335720,0.498240,4.985795,0.051500,1.317931,0.051500
sz.002334,英威腾,2024-10-22,2024-09-30,0.707357,0.292643,0.478416,19.076035,0.064917,1.739024,0.064917
sz.002335,科华数据,2024-10-31,2024-09-30,0.539631,0.460369,0.252046,6.287771,0.035823,0.781143,0.035823
sz.002336,*ST人乐,2024-10-31,2024-09-30,0.244066,0.755934,-0.389914,-6.101730,-0.308457,,-0.308457
sz.002337,赛象科技,2024-10-29,2024-09-30,0.866206,0.133794,0.607732,,0.136171,1.805707,0.136170
sz.002338,奥普光电,2024-10-26,2024-09-30,0.532220,0.467780,0.418938,18.952824,-0.274573,-1.869121,-0.274573
sz.002339,积成电子,2024-10-30,2024-09-30,0.782968,0.217032,0.356227,-3.977537,-0.126470,,-0.126470
sz.002340,格林美,2024-10-30,2024-09-30,0.363699,0.636301,0.266530,3.304383,0.082517,1.932478,0.082517
sz.002342,巨力索具,2024-10-30,2024-09-30,0.605038,0.394962,0.430081,0.779628,-0.091553,,-0.091553
sz.002343,慈文传媒,2024-10-30,2024-09-30,0.904213,0.095787,0.607451,10.925045,-2.869330,-13.280252,-2.869330
sz.002344,海宁皮城,2024-10-26,2024-09-30,0.215295,0.784705,0.615239,15.709605,0.384392,2.527023,0.360755
sz.002345,潮宏基,2024-10-31,2024-09-30,0.709499,0.290501,0.492679,16.899653,0.091556,1.408197,0.091556
sz.002346,柘中股份,2024-10-28,2024-09-30,0.227812,0.772188,0.677994,,0.198859,,0.198859
sz.002347,泰尔股份,2024-10-26,2024-09-30,0.766175,0.233825,0.394168,-8.874704,-0.118396,,-0.118396
sz.002348,高乐股份,2024-10-28,2024-09-30,0.340238,0.659762,0.575337,-3.376866,-0.112066,,-0.112066
sz.002349,精华制药,2024-10-30,2024-09-30,0.642863,0.357137,0.713191,,0.174947,0.959798,0.174947
sz.002350,北京科锐,2024-10-30,2024-09-30,0.565719,0.434281,0.522425,3.354075,0.013830,5.811405,0.013830
sz.002351,漫步者,2024-10-25,2024-09-30,0.838587,0.161413,0.752792,,0.172721,0.980644,0.172721
sz.002352,顺丰控股,2024-10-30,2024-09-30,0.413905,0.586095,0.275733,7.966690,0.109022,2.939180,0.109022
sz.002353,杰瑞股份,2024-10-25,2024-09-30,0.719416,0.280584,0.539913,38.440845,0.182405,0.890380,0.182405
sz.002354,天娱数科,2024-10-22,2024-09-30,0.447123,0.552877,0.429707,,-0.016039,-42.009100,-0.016039
sz.002355,兴民智通,2024-10-29,2024-09-30,0.280094,0.719906,0.426578,10.479186,0.134759,0.591620,0.134759
sz.002356,赫美集团,2024-10-31,2024-09-30,0.787270,0.212730,0.630010,,-0.687446,,-0.687446
sz.002357,富临运业,2024-10-25,2024-09-30,0.119616,0.880384,0.433853,5.619423,0.028011,0.206063,0.028011
sz.002358,森源电气,2024-10-31,2024-09-30,0.650167,0.349833,0.467565,2.659488,0.022648,0.334737,0.022648
sz.002360,同德化工,2024-10-29,2024-09-30,0.206322,0.793678,0.410792,7.952316,-0.044181,-0.596532,-0.044181
sz.002361,神剑股份,2024-10-29,2024-09-30,0.591224,0.408776,0.389147,1.948232,-0.055085,-4.403783,-0.055085
sz.002362,汉王科技,2024-10-31,2024-09-30,0.724235,0.275765,0.490781,,-0.087819,,-0.087819
sz.002363,隆基机械,2024-10-30,2024-09-30,0.681784,0.318216,0.611755,,0.122528,6.222886,0.122528
sz.002364,中恒电气,2024-10-29,2024-09-30,0.745658,0.254342,0.633184,,0.161336,2.290344,0.161336
sz.002365,永安药业,2024-10-30,2024-09-30,0.500529,0.499471,0.834645,,0.150787,1.586646,0.150787
sz.002366,融发核电,2024-10-31,2024-09-30,0.481308,0.518692,0.523183,-5.658175,-0.538638,,-0.538638
sz.002367,康力电梯,2024-10-30,2024-09-30,0.739996,0.260004,0.427397,,0.089988,0.918822,0.089988
sz.002368,太极股份,2024-10-31,2024-09-30,0.758228,0.241772,0.205944,0.025206,-0.368259,,-0.368259
sz.002369,卓翼科技,2024-10-29,2024-09-30,0.346509,0.653491,0.102745,-4.579942,-0.007740,,-0.007740
sz.002370,亚太药业,2024-10-31,2024-09-30,0.666082,0.333918,0.409878,0.976356,0.116904,,0.116904
sz.002371,北方华创,2024-10-30,2024-09-30,0.725430,0.274571,0.291832,74.820327,0.022345,0.101977,0.022345
sz.002372,伟星新材,2024-10-30,2024-09-30,0.640648,0.359352,0.654826,,0.215323,1.281785,0.215323
sz.002373,千方科技,2024-10-30,2024-09-30,0.563955,0.436045,0.409403,,-0.102677,-196.695657,-0.102677
sz.002374,中锐股份,2024-10-26,2024-09-30,0.610018,0.389982,0.289389,-16.487856,0.049322,,0.049322
sz.002375,亚厦股份,2024-10-31,2024-09-30,0.809704,0.190297,0.320395,8.091443,-0.115086,-3.814793,-0.115086
sz.002376,新北洋,2024-10-29,2024-09-30,0.422216,0.577784,0.451028,3.808515,0.032645,0.737359,0.032645
sz.002377,国创高新,2024-10-30,2024-09-30,0.606733,0.393267,0.449344,-3.536791,-0.223755,,-0.223755
sz.002378,章源钨业,2024-10-29,2024-09-30,0.563718,0.436282,0.334535,3.914836,0.080965,1.577296,0.080965
sz.002379,宏创控股,2024-10-31,2024-09-30,0.638197,0.361803,0.510510,-22.341273,0.009419,,0.009419
sz.002380,科远智慧,2024-10-16,2024-09-30,0.781479,0.218521,0.573614,994.885534,0.010345,0.073347,0.010345
sz.002381,双箭股份,2024-10-30,2024-09-30,0.581980,0.418020,0.504516,33.114300,0.015167,0.210298,0.015167
sz.002382,蓝帆医疗,2024-10-30,2024-09-30,0.320154,0.679846,0.211265,-0.174939,-0.014852,,-0.014852
sz.002383,合众思壮,2024-10-29,2024-09-30,0.537075,0.462925,0.440020,-0.966409,-0.088077,,-0.088077
sz.002384,东山精密,2024-10-29,2024-09-30,0.486801,0.513199,0.293100,14.381795,0.107996,2.679147,0.107996
sz.002385,大北农,2024-10-23,2024-09-30,0.370189,0.629811,0.162371,1.729230,0.065061,5.183962,0.065061
sz.002386,天原股份,2024-10-31,2024-09-30,0.346385,0.653615,0.333985,-0.453365,-0.020623,,-0.020623
sz.002387,维信诺,2024-10-31,2024-09-30,0.280494,0.719506,0.038626,-2.490699,0.100260,,0.100260
sz.002388,ST新亚,2024-10-31,2024-09-30,0.640211,0.359789,0.288350,-0.155124,-0.081661,,-0.081661
sz.002389,航天彩虹,2024-10-31,2024-09-30,0.573067,0.426933,0.576041,,-0.335439,-102.643909,-0.335439
sz.002390,信邦制药,2024-10-31,2024-09-30,0.578136,0.421864,0.656431,20.977356,0.094154,1.846914,0.094154
sz.002391,长青股份,2024-10-26,2024-09-30,0.422518,0.577482,0.448454,1.671716,0.126160,7.723087,0.126160
sz.002392,北京利尔,2024-10-31,2024-09-30,0.781187,0.218813,0.515448,36.888877,-0.002383,-0.037202,-0.002383
sz.002393,力生制药,2024-10-30,2024-09-30,0.497004,0.502996,0.780355,,0.089664,0.545318,0.089664
sz.002394,联发股份,2024-10-25,2024-09-30,0.587434,0.412566,0.626109,6.313491,0.149458,4.003749,0.149458
sz.002395,双象股份,2024-10-25,2024-09-30,0.449655,0.550345,0.348389,,-0.036241,-0.705658,-0.036241
sz.002396,星网锐捷,2024-10-25,2024-09-30,0.704587,0.295413,0.281508,,-0.053029,-1.182029,-0.053029
sz.002397,梦洁股份,2024-10-31,2024-09-30,0.416765,0.583235,0.350477,3.990945,-0.060132,-3.650686,-0.060132
sz.002398,垒知集团,2024-10-29,2024-09-30,0.676796,0.323204,0.525978,10.764145,0.052152,1.013349,0.052152
sz.002399,海普瑞,2024-10-31,2024-09-30,0.572360,0.427640,0.492896,11.625720,0.440445,2.300389,0.440445
sz.002400,省广集团,2024-10-29,2024-09-30,0.698487,0.301513,0.471966,2.864873,-0.132181,-23.010936,-0.132181
sz.002401,中远海科,2024-10-30,2024-09-30,0.803515,0.196485,0.637545,,-0.261483,-2.291664,-0.261483
sz.002402,和而泰,2024-10-29,2024-09-30,0.622053,0.377947,0.305459,11.467039,0.046705,1.010755,0.046705
sz.002403,爱仕达,2024-10-31,2024-09-30,0.424574,0.575426,0.248829,1.147951,-0.025337,-49.144132,-0.025337
sz.002404,嘉欣丝绸,2024-10-29,2024-09-30,0.706500,0.293500,0.576352,,0.104633,2.323009,0.104509
sz.002405,四维图新,2024-10-31,2024-09-30,0.422125,0.577875,0.440724,,0.053858,,0.053858
sz.002406,远东传动,2024-10-31,2024-09-30,0.559595,0.440405,0.737985,,0.069697,0.773335,0.069697
sz.002407,多氟多,2024-10-31,2024-09-30,0.469299,0.530701,0.361146,,-0.098196,-25.203105,-0.098196
sz.002408,齐翔腾达,2024-10-31,2024-09-30,0.254634,0.745366,0.330080,3.715318,0.066462,5.929365,0.066462
sz.002409,雅克科技,2024-10-28,2024-09-30,0.442047,0.557953,0.325307,80.539209,0.054517,0.361687,0.054517
sz.002410,广联达,2024-10-31,2024-09-30,0.432176,0.567824,0.328163,,-0.030338,-0.578208,-0.030136
sz.002412,汉森制药,2024-10-29,2024-09-30,0.424075,0.575925,0.831712,124.248283,0.200277,1.062985,0.200277
sz.002413,雷科防务,2024-10-24,2024-09-30,0.562638,0.437362,0.527333,-22.309385,-0.030564,,-0.030564
sz.002414,高德红外,2024-10-29,2024-09-30,0.608510,0.391490,0.618184,14.304810,-0.014479,-0.522603,-0.014479
sz.002415,海康威视,2024-10-26,2024-09-30,0.773277,0.226723,0.584090,,0.040063,0.292296,0.040063
sz.002416,爱施德,2024-10-25,2024-09-30,0.880152,0.119848,0.375620,10.150525,0.020541,2.048644,0.020512
sz.002418,康盛股份,2024-10-26,2024-09-30,0.584463,0.415537,0.497277,0.017655,-0.009843,,-0.009843
sz.002419,天虹股份,2024-10-26,2024-09-30,0.173700,0.826300,0.050219,4.661288,0.137220,10.431885,0.137220
sz.002420,毅昌科技,2024-10-25,2024-09-30,0.610412,0.389588,0.148075,7.402809,-0.028919,-0.760832,-0.028919
sz.002421,达实智能,2024-10-30,2024-09-30,0.527706,0.472294,0.203822,2.114760,-0.137673,-6.320687,-0.137673
sz.002422,科伦药业,2024-10-29,2024-09-30,0.496606,0.503394,0.540606,69.228810,0.195096,1.121335,0.195096
sz.002423,中粮资本,2024-10-30,2024-09-30,0.411306,0.588694,0.128934,,10.664588,6.076535,0.604644
sz.002424,ST百灵,2024-10-26,2024-09-30,0.548759,0.451241,0.408278,3.287294,-0.015605,-0.497238,-0.015605
sz.002425,ST凯文,2024-10-30,2024-09-30,0.166565,0.833435,0.282065,-25.312303,-0.076075,,-0.076075
sz.002426,胜利精密,2024-10-31,2024-09-30,0.378333,0.621667,0.380077,0.993439,0.026973,,0.026973
sz.002427,尤夫股份,2024-10-31,2024-09-30,0.550220,0.449780,0.283643,-0.655525,-0.026807,,-0.026807
sz.002428,云南锗业,2024-10-28,2024-09-30,0.442940,0.557060,0.306221,2.101577,-0.021753,-0.403963,-0.021753
sz.002429,兆驰股份,2024-10-26,2024-09-30,0.632537,0.367463,0.485803,36.071737,0.014997,0.166387,0.014997
sz.002430,杭氧股份,2024-10-29,2024-09-30,0.477827,0.522173,0.331473,11.606017,0.078347,1.100624,0.078347
sz.002431,棕榈股份,2024-10-31,2024-09-30,0.638290,0.361710,0.105022,-0.976257,0.144662,,0.144662
sz.002432,九安医疗,2024-10-31,2024-09-30,0.576107,0.423893,0.781427,190.288871,0.332247,0.453242,0.332247
sz.002434,万里扬,2024-10-26,2024-09-30,0.424897,0.575103,0.438405,7.115514,0.081867,1.324245,0.081867
sz.002436,兴森科技,2024-10-26,2024-09-30,0.358974,0.641026,0.262187,-2.450187,0.029709,,0.029709
sz.002437,誉衡药业,2024-10-29,2024-09-30,0.307889,0.692111,0.468220,96.237380,0.161777,1.566861,0.161777
sz.002438,江苏神通,2024-10-31,2024-09-30,0.548554,0.451446,0.519949,14.118614,0.003476,0.024980,0.003476
sz.002439,启明星辰,2024-10-30,2024-09-30,0.630652,0.369348,0.723724,,-0.253527,,-0.253527
sz.002440,闰土股份,2024-10-31,2024-09-30,0.575860,0.424140,0.767154,,0.042746,1.061265,0.042746
sz.002441,众业达,2024-10-26,2024-09-30,0.835428,0.164572,0.617481,,0.026323,1.496148,0.026323
sz.002442,龙星科技,2024-10-28,2024-09-30,0.620665,0.379335,0.372879,4.235167,-0.058394,-1.626916,-0.058394
sz.002443,金洲管道,2024-10-31,2024-09-30,0.774473,0.225527,0.727540,,0.079827,1.896359,0.079827
sz.002444,巨星科技,2024-10-31,2024-09-30,0.570243,0.429757,0.551156,65.584767,0.075762,0.424421,0.075762
sz.002445,中南文化,2024-10-24,2024-09-30,0.718960,0.281040,0.744403,75.347092,0.125321,1.996152,0.125321
sz.002446,盛路通信,2024-10-29,2024-09-30,0.568637,0.431363,0.542553,28.332592,0.152866,1.933544,0.152866
sz.002448,中原内配,2024-10-30,2024-09-30,0.430580,0.569420,0.470239,21.164011,0.066878,0.641317,0.066878
sz.002449,国星光电,2024-10-25,2024-09-30,0.621117,0.378883,0.569390,,0.072677,2.808703,0.072677
sz.002451,摩恩电气,2024-10-29,2024-09-30,0.631009,0.368991,0.402224,1.699535,-0.037895,-3.161890,-0.037895
sz.002452,长高电新,2024-10-26,2024-09-30,0.715259,0.284741,0.622222,,0.217417,1.358991,0.217417
sz.002453,华软科技,2024-10-29,2024-09-30,0.555994,0.444006,0.500412,,-0.043528,,-0.043528
sz.002454,松芝股份,2024-10-31,2024-09-30,0.719725,0.280275,0.450424,,0.009620,0.216605,0.009620
sz.002455,百川股份,2024-10-31,2024-09-30,0.251082,0.748918,0.101481,0.902588,0.123125,,0.123125
sz.002456,欧菲光,2024-10-31,2024-09-30,0.645419,0.354581,0.083272,1.205448,0.011394,1.682723,0.011394
sz.002457,青龙管业,2024-10-26,2024-09-30,0.724020,0.275980,0.441916,12.918890,-0.028801,-0.405158,-0.028799
sz.002458,益生股份,2024-10-31,2024-09-30,0.257710,0.742290,0.596083,13.314348,0.199732,1.421828,0.199732
sz.002459,晶澳科技,2024-10-31,2024-09-30,0.477655,0.522345,0.241169,-2.289078,0.004285,,0.004285
sz.002460,赣锋锂业,2024-10-31,2024-09-30,0.222205,0.777795,0.197436,-0.763771,0.294855,,0.294855
sz.002461,珠江啤酒,2024-10-25,2024-09-30,0.662601,0.337399,0.551847,,0.254063,1.507041,0.254063
sz.002462,嘉事堂,2024-10-26,2024-09-30,0.922767,0.077233,0.260428,6.918084,0.009539,0.488798,0.009539
