code(股票代码),stock_name(股票名称),pubDate(发布日期),statDate(统计截止日),roeAvg(平均净资产收益率),npMargin(净利率),gpMargin(毛利率),netProfit(净利润),epsTTM(每股收益(TTM)),MBRevenue(主营业务收入),totalShare(总股本),liqaShare(流通股本)
sh.600250,南京商旅,2023-10-30,2023-09-30,0.065367,0.13521,0.329945,81776455.78,0.537242,,310593879.0,284122040.0
sh.600251,冠农股份,2023-10-27,2023-09-30,0.183909,0.223939,0.177341,758900785.74,1.075736,,776993583.0,776993583.0
sh.600252,中恒集团,2023-10-28,2023-09-30,0.018345,0.026541,0.656845,57481114.63,0.015556,,3451489454.0,3425208704.0
sh.600255,鑫科材料,2023-10-21,2023-09-30,-0.025005,-0.015405,0.07696,-34750022.92,-0.022342,,1806146955.0,1806146955.0
sh.600256,广汇能源,2023-10-27,2023-09-30,0.168188,0.09541,0.168539,4729337892.66,1.185896,,6565755139.0,6565755139.0
sh.600257,大湖股份,2023-10-31,2023-09-30,0.002658,0.023038,0.219348,20108652.59,-0.149265,,481237188.0,481237188.0
sh.600258,首旅酒店,2023-10-30,2023-09-30,0.063673,0.119973,0.397401,709120099.87,0.385424,,1116603126.0,1116603126.0
sh.600259,广晟有色,2023-10-31,2023-09-30,0.0472,0.011214,0.026777,174519097.59,0.553788,,336435910.0,329489743.0
sh.600261,阳光照明,2023-10-17,2023-09-30,0.040336,0.063546,0.348877,146471900.72,0.143497,,1375181566.0,1375181566.0
sh.600262,北方股份,2023-10-24,2023-09-30,0.066113,0.06381,0.186939,112066457.84,0.807686,,170000000.0,170000000.0
sh.600265,景谷林业,2023-10-31,2023-09-30,0.019532,0.049227,0.129529,20722428.12,-0.035897,,129800000.0,129800000.0
sh.600266,城建发展,2023-10-31,2023-09-30,0.024602,0.037831,0.201006,607193331.67,0.203297,,2256537600.0,2256537600.0
sh.600267,海正药业,2023-10-28,2023-09-30,0.054857,0.054352,0.412986,472914417.84,0.509142,,1207873677.0,1130914711.0
sh.600268,国电南自,2023-10-27,2023-09-30,0.0198,0.042432,0.224362,216926667.69,0.225666,,846896981.0,834318221.0
sh.600269,赣粤高速,2023-10-27,2023-09-30,0.062985,0.221833,0.368648,1158694826.0,0.466828,,2335407014.0,2335407014.0
sh.600271,航天信息,2023-10-31,2023-09-30,0.032471,0.082669,0.263105,830033673.3,0.637042,,1852884638.0,1852884638.0
sh.600272,开开实业,2023-10-28,2023-09-30,0.034568,0.030076,0.212633,18500205.24,0.108442,,243000000.0,160000000.0
sh.600273,嘉化能源,2023-10-28,2023-09-30,0.093721,0.137874,0.210106,912188840.38,0.882979,,1401945207.0,1401945207.0
sh.600276,恒瑞医药,2023-10-26,2023-09-30,0.089691,0.202839,0.843799,3451029827.76,0.65946,,6379002274.0,6374207986.0
sh.600278,东方创业,2023-10-28,2023-09-30,0.031683,0.010925,0.046337,306234978.58,0.288675,,883973201.0,678914260.0
sh.600279,重庆港,2023-10-27,2023-09-30,0.012246,0.028466,0.096807,116404060.4,0.149276,,1186866283.0,1186866283.0
sh.600280,中央商场,2023-10-20,2023-09-30,0.007564,0.003304,0.553195,5973764.12,-0.053297,,1128334788.0,1128334788.0
sh.600281,华阳新材,2023-10-28,2023-09-30,-0.326174,-0.505435,-0.064075,-124740598.27,-0.310055,,514402025.0,514402025.0
sh.600282,南钢股份,2023-10-28,2023-09-30,0.06392,0.032293,0.10626,1820201025.28,0.283811,,6165091011.0,6165091011.0
sh.600283,钱江水利,2023-10-28,2023-09-30,0.07161,0.150454,0.3427,222279535.63,0.584792,,352995758.0,352995758.0
sh.600284,浦东建设,2023-10-31,2023-09-30,0.068385,0.037386,0.074499,505079679.73,0.664804,,970256000.0,970256000.0
sh.600285,羚锐制药,2023-10-28,2023-09-30,0.177187,0.18597,0.746271,466185949.16,0.92775,,567143992.0,563187232.0
sh.600287,ST舜天,2023-10-31,2023-09-30,0.031246,0.034264,0.149747,88505851.64,0.173329,,438847974.0,436796074.0
sh.600288,大恒科技,2023-10-26,2023-09-30,0.04575,0.039771,0.32372,61905203.43,0.165734,,436800000.0,436800000.0
sh.600289,*ST信通,2023-10-28,2023-09-30,-0.843972,-6.129174,0.540037,-859072398.68,-1.680336,,631052069.0,565922684.0
sh.600292,远达环保,2023-10-27,2023-09-30,0.017326,0.03225,0.162922,93574053.23,0.02491,,780816890.0,780816890.0
sh.600293,三峡新材,2023-10-25,2023-09-30,0.015142,0.011589,0.105235,17537344.9,-0.167105,,1160145046.0,1160145046.0
sh.600295,鄂尔多斯,2023-10-31,2023-09-30,0.12259,0.146177,0.214567,3220058216.04,0.979485,,2798776254.0,1975576254.0
sh.600298,安琪酵母,2023-10-25,2023-09-30,0.09492,0.098379,0.246672,949617427.73,1.537495,,868832879.0,863395279.0
sh.600299,安迪苏,2023-10-28,2023-09-30,-0.002325,-0.00362,0.195052,-34799741.0,0.025573,,2681901273.0,2681901273.0
sh.600300,维维股份,2023-10-28,2023-09-30,0.043082,0.039488,0.188403,131225166.52,0.080848,,1617142180.0,1617142180.0
sh.600301,华锡有色,2023-10-31,2023-09-30,0.172669,0.217043,0.415149,426747268.72,0.134426,,632567479.0,159900082.0
sh.600302,标准股份,2023-10-28,2023-09-30,-0.07461,-0.240781,0.196663,-96026183.82,-0.428145,,346009804.0,346009804.0
sh.600303,ST曙光,2023-10-28,2023-09-30,-0.122469,-0.262823,0.036057,-252837247.4,-0.586743,,675604211.0,675604211.0
sh.600305,恒顺醋业,2023-10-30,2023-09-30,0.049895,0.081098,0.328013,132829274.35,0.109416,,1112956032.0,1002956032.0
sh.600307,酒钢宏兴,2023-10-28,2023-09-30,-0.032418,-0.011857,0.078141,-357085637.42,-0.208581,,6263357424.0,6263357424.0
sh.600308,华泰股份,2023-10-28,2023-09-30,0.024432,0.017026,0.102849,173234838.32,0.144969,,1516870176.0,1516870176.0
sh.600309,万华化学,2023-10-14,2023-09-30,0.157709,0.104533,0.167611,13856292834.98,4.882101,,3139746626.0,3139746626.0
sh.600310,广西能源,2023-10-25,2023-09-30,0.006898,0.0048,0.049938,70827230.58,-0.042274,,1465710722.0,1215330000.0
sh.600312,平高电气,2023-10-18,2023-09-30,0.057829,0.083603,0.199837,622623226.81,0.432003,,1356921309.0,1356921309.0
sh.600313,农发种业,2023-10-18,2023-09-30,0.056141,0.034771,0.07344,151322039.19,0.23885,,1082198663.0,1067004110.0
sh.600315,上海家化,2023-10-26,2023-09-30,0.053173,0.077414,0.595243,394131509.04,0.817713,,676223860.0,673194380.0
sh.600316,洪都航空,2023-10-25,2023-09-30,0.001682,0.004651,0.046424,8892139.32,0.186933,,717114512.0,717114512.0
sh.600318,新力金融,2023-10-20,2023-09-30,0.037104,0.367081,0.825924,97116786.81,-0.191029,,512727632.0,512727632.0
sh.600319,亚星化学,2023-10-28,2023-09-30,-0.131291,-0.126427,0.012347,-78922452.51,-0.08313,,387709384.0,315594000.0
sh.600320,振华重工,2023-10-31,2023-09-30,0.020827,0.019716,0.124943,443841387.0,0.118488,,5268353501.0,3321997661.0
sh.600322,津投城开,2023-10-28,2023-09-30,-0.0994,-0.003226,0.1989,-12009970.54,-0.327303,,1105700000.0,1105700000.0
sh.600323,瀚蓝环境,2023-10-27,2023-09-30,0.102523,0.133216,0.270761,1193909132.7,1.772991,,815347146.0,815347146.0
sh.600325,华发股份,2023-10-31,2023-09-30,0.115059,0.065857,0.177162,3111793915.72,1.229316,,2117161116.0,2117152116.0
sh.600326,西藏天路,2023-10-28,2023-09-30,-0.071111,-0.093371,0.133423,-262267775.16,-0.46216,,1197245575.0,1194219157.0
sh.600327,大东方,2023-10-24,2023-09-30,0.040724,0.050595,0.161336,135821996.09,0.148252,,884779518.0,884779518.0
sh.600328,中盐化工,2023-10-26,2023-09-30,0.072157,0.094064,0.248935,1145956365.08,0.630594,,1472224789.0,1455097118.0
sh.600329,达仁堂,2023-10-31,2023-09-30,0.132136,0.145351,0.448617,842024243.32,1.286628,,770250076.0,565868076.0
sh.600330,天通股份,2023-10-28,2023-09-30,0.035202,0.097676,0.222757,282124783.6,0.24007,,1233434416.0,1233434416.0
sh.600331,宏达股份,2023-10-28,2023-09-30,-0.181517,-0.030761,0.058605,-68967387.0,-0.051473,,2032000000.0,2032000000.0
sh.600332,白云山,2023-10-31,2023-09-30,0.113638,0.067522,0.200576,3928725209.12,2.63466,,1625790949.0,1405890949.0
sh.600333,长春燃气,2023-10-28,2023-09-30,-0.0577,-0.085947,0.170307,-114602796.36,-0.149206,,609030684.0,609030684.0
sh.600335,国机汽车,2023-10-27,2023-09-30,0.021985,0.007523,0.062072,247308226.44,0.21387,,1495788692.0,1495788692.0
sh.600336,澳柯玛,2023-10-28,2023-09-30,0.043155,0.016041,0.138086,115683434.28,0.128565,,798014769.0,798014769.0
sh.600337,美克家居,2023-10-28,2023-09-30,-0.065978,-0.078708,0.421381,-264907722.52,-0.230512,,1479542537.0,1479542537.0
sh.600338,西藏珠峰,2023-10-28,2023-09-30,0.020076,0.055024,0.431399,72181963.26,-0.078221,,914210168.0,914210168.0
sh.600339,中油工程,2023-10-31,2023-09-30,0.034688,0.016967,0.078644,896765110.72,0.131781,,5583147471.0,5583147471.0
sh.600340,华夏幸福,2023-10-28,2023-09-30,-0.207343,-0.086918,0.216845,-1545988432.85,0.322434,,3913720342.0,3893355062.0
sh.600343,航天动力,2023-10-28,2023-09-30,-0.031456,-0.104176,0.177601,-56714168.41,-0.126074,,638206348.0,638206348.0
sh.600345,长江通信,2023-10-31,2023-09-30,0.046301,1.53715,0.107654,106721356.74,0.826722,,198000000.0,198000000.0
sh.600346,恒力石化,2023-10-28,2023-09-30,0.102173,0.03293,0.119885,5700654329.75,0.274487,,7039099786.0,7039099786.0
sh.600348,华阳股份,2023-10-28,2023-09-30,0.157403,0.224281,0.44969,4855934972.39,1.756879,,3607500000.0,3607500000.0
sh.600350,山东高速,2023-10-28,2023-09-30,0.063839,0.206581,0.349264,3182794355.1,0.653139,,4840397627.0,4840397627.0
sh.600351,亚宝药业,2023-10-28,2023-09-30,0.071091,0.096616,0.56859,212501544.38,0.274835,,770000023.0,770000023.0
sh.600352,浙江龙盛,2023-10-28,2023-09-30,0.02788,0.091929,0.262675,995591842.77,0.669328,,3253331860.0,3253331860.0
sh.600353,旭光电子,2023-10-31,2023-09-30,0.043529,0.09207,0.262705,82924578.87,0.143516,,832792759.0,808530212.0
sh.600354,敦煌种业,2023-10-31,2023-09-30,-0.021372,0.039294,0.32523,20646401.41,0.078001,,527802080.0,527802080.0
sh.600355,精伦电子,2023-10-28,2023-09-30,-0.142715,-0.281747,0.18623,-29031008.33,-0.076782,,492089200.0,492089200.0
sh.600356,恒丰纸业,2023-10-31,2023-09-30,0.036419,0.051253,0.14592,93751319.2,0.410412,,298731378.0,298731378.0
sh.600358,国旅联合,2023-10-28,2023-09-30,0.009396,0.005731,0.097352,2233991.45,0.009518,,504936660.0,504936660.0
sh.600359,新农开发,2023-10-26,2023-09-30,0.102524,0.124915,0.226482,61446669.48,0.178136,,381512820.0,381512820.0
sh.600360,ST华微,2023-10-31,2023-09-30,0.006653,0.01795,0.23483,22706591.69,0.044252,,960295304.0,960295304.0
sh.600361,创新新材,2023-10-31,2023-09-30,0.080657,0.013434,0.032763,718335405.65,0.217652,,4336192838.0,468062967.0
sh.600362,江西铜业,2023-10-28,2023-09-30,0.064141,0.013392,0.026017,5350888816.0,1.79293,,3462729405.0,2075247405.0
sh.600363,联创光电,2023-10-31,2023-09-30,0.083542,0.158239,0.187403,390694162.96,0.700655,,455225750.0,450577750.0
sh.600365,ST通葡,2023-10-28,2023-09-30,-0.224933,-0.122645,0.157226,-71703067.87,-0.232347,,427400000.0,410160000.0
sh.600366,宁波韵升,2023-10-28,2023-09-30,-0.041323,-0.061104,0.059594,-245855991.34,-0.200133,,1112368051.0,1055969036.0
sh.600367,红星发展,2023-10-28,2023-09-30,0.010686,0.014159,0.11981,22197415.67,-0.016327,,293236600.0,293236600.0
sh.600368,五洲交通,2023-10-24,2023-09-30,0.092467,0.463684,0.626342,546579423.88,0.543254,,1238195275.0,1238195275.0
sh.600369,西南证券,2023-10-31,2023-09-30,0.022689,0.30058,,566451626.11,0.098253,,6645109124.0,6315109124.0
sh.600370,三房巷,2023-10-28,2023-09-30,0.004028,0.001529,0.013626,26878578.21,0.021638,,3896343979.0,3896343979.0
sh.600371,万向德农,2023-10-28,2023-09-30,0.090114,0.254033,0.314278,57010320.24,0.232636,,292578000.0,292578000.0
sh.600372,中航机载,2023-10-25,2023-09-30,0.06944,0.090847,0.277174,1883311926.05,0.280757,,4838896630.0,4485039590.0
sh.600373,中文传媒,2023-10-31,2023-09-30,0.071127,0.180745,0.40267,1275848942.12,1.455995,,1355063719.0,1355063719.0
sh.600375,*ST汉马,2023-10-28,2023-09-30,-1.543376,-0.049439,0.027312,-131246089.49,-0.799998,,654314844.0,654314844.0
sh.600376,首开股份,2023-10-28,2023-09-30,-0.116045,-0.077367,0.119903,-2525097575.65,-1.146215,,2579565242.0,2579565242.0
sh.600377,宁沪高速,2023-10-30,2023-09-30,0.12277,0.363218,0.427692,4216633772.36,0.923398,,5037747500.0,3802183001.0
sh.600378,昊华科技,2023-10-31,2023-09-30,0.083076,0.109492,0.250393,686929207.18,1.20146,,911473807.0,903946881.0
sh.600379,宝光股份,2023-10-28,2023-09-30,0.084359,0.050322,0.173378,57644590.37,0.224438,,330201564.0,330201564.0
sh.600380,健康元,2023-10-26,2023-09-30,0.081909,0.177437,0.617699,2244795311.84,0.763221,,1912529087.0,1912529087.0
sh.600381,ST春天,2023-10-27,2023-09-30,-0.046957,-0.426702,0.661643,-68576421.15,-0.481172,,587060741.0,587060741.0
sh.600382,广东明珠,2023-10-31,2023-09-30,0.057591,0.422859,0.674645,207992195.08,0.25284,,769205771.0,769205771.0
sh.600383,金地集团,2023-10-31,2023-09-30,0.000896,0.012899,0.169568,673795793.53,0.624705,,4514583572.0,4514583572.0
sh.600386,北巴传媒,2023-10-28,2023-09-30,0.006715,0.009583,0.152102,33506610.8,0.077683,,806400000.0,806400000.0
sh.600387,*ST海越,2023-10-28,2023-09-30,0.012843,0.01956,0.080315,40129283.51,0.055362,,468144464.0,404048492.0
sh.600388,龙净环保,2023-10-28,2023-09-30,0.083723,0.085048,0.236738,640492406.24,0.749048,,1081103679.0,1081103679.0
sh.600389,江山股份,2023-10-24,2023-09-30,0.074276,0.071241,0.152678,256644817.91,0.929315,,443483370.0,430650000.0
sh.600390,五矿资本,2023-10-27,2023-09-30,0.036724,3.090668,0.00834,2398391304.24,0.55266,,4498065459.0,4498065459.0
sh.600391,航发科技,2023-10-31,2023-09-30,0.021261,0.027931,0.123719,84903742.52,0.238654,,330129367.0,330129367.0
sh.600392,盛和资源,2023-10-28,2023-09-30,0.017511,0.015111,0.05231,198061994.71,0.152013,,1752826570.0,1752826570.0
sh.600395,盘江股份,2023-10-28,2023-09-30,0.065897,0.102825,0.312671,783422171.98,0.609602,,2146624894.0,2146624894.0
sh.600396,华电辽能,2023-10-27,2023-09-30,,0.429271,-0.017458,2121425079.54,0.983718,,1472706817.0,1472706817.0
sh.600397,安源煤业,2023-10-26,2023-09-30,0.016561,0.00272,0.076991,13336243.33,0.120927,,989959882.0,989959882.0
sh.600398,海澜之家,2023-10-31,2023-09-30,0.164545,0.15551,0.447744,2421156003.24,0.661488,,4319772008.0,4319772008.0
sh.600399,抚顺特钢,2023-10-31,2023-09-30,0.045572,0.044998,0.1292,282350495.12,0.091188,,1972100000.0,1972100000.0
sh.600400,红豆股份,2023-10-28,2023-09-30,0.013185,0.026165,0.370773,40718332.57,0.003458,,2300251852.0,2291371852.0
sh.600403,大有能源,2023-10-26,2023-09-30,0.026224,0.058665,0.25229,290086517.12,0.160527,,2390812402.0,2390812402.0
sh.600405,动力源,2023-10-28,2023-09-30,-0.118326,-0.148211,0.298232,-98680374.94,-0.216561,,553275448.0,553275448.0
sh.600406,国电南瑞,2023-10-31,2023-09-30,0.095978,0.154221,0.292607,4405684861.29,0.865331,,8033403592.0,7968932092.0
sh.600408,安泰集团,2023-10-28,2023-09-30,-0.189596,-0.056119,-0.024475,-436565970.1,-0.665462,,1006800000.0,1006800000.0
sh.600409,三友化工,2023-10-27,2023-09-30,0.026135,0.038383,0.197055,630037760.66,0.187045,,2064349448.0,2064349448.0
sh.600410,华胜天成,2023-10-27,2023-09-30,0.000735,0.006178,0.13199,17787446.39,-0.030919,,1096494683.0,1096494683.0
sh.600415,小商品城,2023-10-20,2023-09-30,0.142218,0.293434,0.27102,2319777142.29,0.328377,,5486074176.0,5456387776.0
sh.600416,湘电股份,2023-10-19,2023-09-30,0.03691,0.076055,0.215584,261406615.58,0.246705,,1325406445.0,1116288870.0
sh.600418,江淮汽车,2023-10-28,2023-09-30,0.01369,0.002826,0.114394,95855722.24,-0.281526,,2184009791.0,2184009791.0
sh.600419,天润乳业,2023-10-25,2023-09-30,0.060621,0.069922,0.195778,145638733.54,0.57812,,320190246.0,320190246.0
sh.600420,国药现代,2023-10-28,2023-09-30,0.049981,0.087046,0.3888,797503959.2,0.570654,,1341172692.0,1196069911.0
sh.600421,华嵘控股,2023-10-27,2023-09-30,-0.186446,-0.018721,0.167103,-1687101.87,-0.025189,,195600000.0,195600000.0
sh.600422,昆药集团,2023-10-28,2023-09-30,0.075467,0.070618,0.450614,396225301.95,0.523107,,757986969.0,756975757.0
sh.600423,柳化股份,2023-10-28,2023-09-30,0.025235,0.11998,0.086088,11156439.83,0.02423,,798695026.0,798695026.0
sh.600425,青松建化,2023-10-28,2023-09-30,0.088034,0.152061,0.261631,543358412.28,0.32733,,1604703707.0,1378790086.0
sh.600426,华鲁恒升,2023-10-28,2023-09-30,0.106147,0.151194,0.221121,2925004770.41,1.734226,,2123319999.0,2111879999.0
sh.600428,中远海特,2023-10-27,2023-09-30,0.082952,0.103447,0.190135,921988229.16,0.450035,,2146650771.0,2146650771.0
sh.600429,三元股份,2023-10-28,2023-09-30,0.045547,0.03261,0.234609,200552462.55,0.105212,,1518450426.0,1497557426.0
sh.600433,冠豪高新,2023-10-26,2023-09-30,-0.014043,-0.043336,0.061079,-233314974.18,0.036741,,1846840878.0,1439458393.0
sh.600435,北方导航,2023-10-26,2023-09-30,0.071388,0.08621,0.259044,206730994.43,0.143642,,1498262692.0,1498262692.0
sh.600436,片仔癀,2023-10-17,2023-09-30,0.19761,0.324228,0.48454,2464096290.48,4.681623,,603317210.0,603317210.0
sh.600438,通威股份,2023-10-26,2023-09-30,0.260737,0.187809,0.293229,20925791134.35,4.508608,,4501969638.0,4501969638.0
sh.600439,瑞贝卡,2023-10-28,2023-09-30,0.005422,0.018346,0.321303,15724016.96,0.010052,,1131985440.0,1131985440.0
sh.600444,国机通用,2023-10-27,2023-09-30,0.025254,0.040955,0.146083,16657486.32,0.17249,,146421932.0,146421932.0
sh.600446,金证股份,2023-10-27,2023-09-30,0.011272,0.003122,0.202375,12638911.78,0.182716,,943995005.0,943995005.0
sh.600448,华纺股份,2023-10-31,2023-09-30,0.002637,0.001732,0.122095,3857744.56,-0.135846,,629819662.0,629819662.0
sh.600449,宁夏建材,2023-10-26,2023-09-30,0.041104,0.040933,0.085358,306508257.28,0.465289,,478181042.0,478181042.0
sh.600452,涪陵电力,2023-10-27,2023-09-30,0.093738,0.163182,0.230981,446487166.18,0.399392,,1097529753.0,1097529753.0
sh.600455,博通股份,2023-10-28,2023-09-30,0.077021,0.144966,0.525456,27944631.95,0.420519,,62458000.0,62458000.0
sh.600456,宝钛股份,2023-10-28,2023-09-30,0.086344,0.116113,0.224779,651538430.76,1.24031,,477777539.0,477777539.0
sh.600458,时代新材,2023-10-28,2023-09-30,0.048821,0.016658,0.160912,209927790.76,0.512981,,824538152.0,802798152.0
sh.600459,贵研铂业,2023-10-27,2023-09-30,0.065548,0.011891,0.03062,417172864.1,0.634901,,760981578.0,738931225.0
sh.600460,士兰微,2023-10-27,2023-09-30,-0.02611,-0.02725,0.233809,-188000435.32,0.062692,,1416071845.0,1416071845.0
sh.600461,洪城环境,2023-10-26,2023-09-30,0.121211,0.176524,0.322487,1008459222.21,0.969862,,1093403499.0,1005166378.0
sh.600462,*ST九有,2023-10-28,2023-09-30,-0.36343,-0.062721,0.284289,-15372072.01,-0.072043,,617080000.0,600465000.0
sh.600463,空港股份,2023-10-31,2023-09-30,-0.050021,-0.199404,0.123855,-75322683.05,-0.395857,,300000000.0,300000000.0
sh.600467,好当家,2023-10-27,2023-09-30,0.010962,0.03448,0.213291,36852264.17,0.031118,,1460994304.0,1460994304.0
sh.600468,百利电气,2023-10-28,2023-09-30,0.048363,0.067625,0.249712,103599913.49,0.109828,,1087735321.0,1087735321.0
sh.600469,风神股份,2023-10-27,2023-09-30,0.09149,0.066228,0.196747,281581108.16,0.415019,,729450871.0,560726909.0
sh.600470,六国化工,2023-10-28,2023-09-30,-0.006382,0.002381,0.068725,12534399.7,-0.029312,,521600000.0,521600000.0
sh.600475,华光环能,2023-10-28,2023-09-30,0.065359,0.083307,0.17902,641822342.01,0.791263,,943663118.0,935413745.0
sh.600476,湘邮科技,2023-10-28,2023-09-30,-0.203061,-0.070805,0.137119,-23242927.82,-0.199471,,161070000.0,161070000.0
sh.600477,杭萧钢构,2023-10-28,2023-09-30,0.048081,0.0358,0.161012,275271357.95,0.12088,,2369111152.0,2368966150.0
sh.600478,科力远,2023-10-28,2023-09-30,0.009213,-0.001548,0.117198,-3712966.35,0.02148,,1663853416.0,1663853416.0
sh.600479,千金药业,2023-10-28,2023-09-30,0.087629,0.086226,0.460919,239614142.84,0.72984,,429347117.0,418507117.0
sh.600480,凌云股份,2023-10-27,2023-09-30,0.066638,0.04571,0.161597,612722331.56,0.599874,,940605910.0,916965410.0
sh.600481,双良节能,2023-10-21,2023-09-30,0.202629,0.080167,0.161258,1506161208.1,0.817243,,1870661251.0,1870661251.0
sh.600482,中国动力,2023-10-31,2023-09-30,0.011443,0.017265,0.116215,560327168.11,0.208771,,2186718355.0,2053468636.0
sh.600483,福能股份,2023-10-25,2023-09-30,0.08002,0.185222,0.187387,1918674493.42,1.03124,,2540943727.0,2540943727.0
sh.600486,扬农化工,2023-10-24,2023-09-30,0.150762,0.146819,0.261429,1361553318.47,3.732185,,406370649.0,402868579.0
sh.600487,亨通光电,2023-10-31,2023-09-30,0.074295,0.050922,0.17031,1787420044.9,0.797747,,2466734657.0,2466734657.0
sh.600488,津药药业,2023-10-28,2023-09-30,0.049798,0.068352,0.488894,193967421.24,0.123977,,1093932680.0,1091886680.0
sh.600489,中金黄金,2023-10-28,2023-09-30,0.081615,0.055521,0.125931,2529257597.92,0.541625,,4847312564.0,4847312564.0
sh.600490,鹏欣资源,2023-10-28,2023-09-30,-0.007148,-0.02815,0.056054,-117139419.17,-0.156863,,2212887079.0,1992621386.0
sh.600491,龙元建设,2023-10-31,2023-09-30,-0.048464,-0.079753,0.187399,-574799648.46,-0.762182,,1529757955.0,1529757955.0
sh.600493,凤竹纺织,2023-10-28,2023-09-30,0.077411,0.094106,0.105953,67543321.31,0.242766,,272000000.0,272000000.0
sh.600495,晋西车轴,2023-10-28,2023-09-30,0.000678,0.002706,0.108791,2195229.78,0.009374,,1208190886.0,1208190886.0
sh.600496,精工钢构,2023-10-28,2023-09-30,0.064949,0.047888,0.138023,553285141.46,0.293162,,2012883606.0,2012883606.0
sh.600497,驰宏锌锗,2023-10-27,2023-09-30,0.105881,0.099617,0.167515,1634074191.85,0.172542,,5091291568.0,5091291568.0
sh.600498,烽火通信,2023-10-28,2023-09-30,0.026724,0.014891,0.219698,335931311.23,0.368621,,1186564887.0,1131545887.0
sh.600499,科达制造,2023-10-25,2023-09-30,0.176218,0.374698,0.313087,2633421766.47,1.369913,,1948419929.0,1948419929.0
sh.600500,中化国际,2023-10-28,2023-09-30,-0.030994,-0.011437,0.052581,-491940070.42,-0.144488,,3591616773.0,3122345905.0
sh.600501,航天晨光,2023-10-28,2023-09-30,0.008228,0.010172,0.155931,24459843.58,0.1167,,431928600.0,421283600.0
sh.600502,安徽建工,2023-10-25,2023-09-30,0.082805,0.024138,0.115988,1446586514.51,0.882215,,1716533938.0,1716533938.0
sh.600503,华丽家族,2023-10-28,2023-09-30,0.004028,0.095571,0.608354,13045522.93,0.013089,,1602290000.0,1602290000.0
sh.600505,西昌电力,2023-10-28,2023-09-30,-0.026108,-0.04741,0.134032,-48962603.46,-0.068575,,364567500.0,364567500.0
